sku,name,description,meta_description,	meta_title,url_key,Price,qty,base_image,base_image_label,small_image,small_image_label,categories,product_type
129231,"Домик Savic Casita для хомяков, пластик, 34 х 26,5 х 16 см","<p>Маленький домик-убежище для кроликов, морских свинок, крыс с наружным и внутренним креплением.</p><p>Домик изготовлен из экологически чистого прочного пластика, который не впитывает посторонние запахи.</p><p>Имеет форму кокона.</p>","Купить Домик Savic Casita для хомяков, пластик, 34 х 26,5 х 16 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Домик Savic Casita для хомяков, пластик, 34 х 26,5 х 16 см купить в Киеве, Днепре, Украине",savic-zb-36603,242.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523558.jpg,"Домик Savic Casita для хомяков, пластик, 34 х 26,5 х 16 см",,"Домик Savic Casita для хомяков, пластик, 34 х 26,5 х 16 см",Товары для грызунов/Клетки для грызунов,simple
129523,"Клетка Savic Mickey для декоративных крыс и хомяков, 42,5 х 29,5 х 21 см",<p>Клетка для мышей и хомяков имеет металлические прутья и пластиковый поддон.</p><p>Дверка открывается сверху.</p><p>В комплект входит платформа и мисочка для корма.</p><p>Легко собирается без инструментов.</p>,"Купить Клетка Savic Mickey для декоративных крыс и хомяков, 42,5 х 29,5 х 21 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Mickey для декоративных крыс и хомяков, 42,5 х 29,5 х 21 см купить в Киеве, Днепре, Украине",savic-zb-36503,960.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523568.jpg,"Клетка Savic Mickey для декоративных крыс и хомяков, 42,5 х 29,5 х 21 см",,"Клетка Savic Mickey для декоративных крыс и хомяков, 42,5 х 29,5 х 21 см",Товары для грызунов/Клетки для грызунов,simple
129515,"Клетка Savic Nero 2 Deluxe для морских свинок, 80 х 50 х 47 см","<p>Клетка для морских свинок, хомяков, песчанок Savic Nero 2 De Luxe поможет организовать просторное уютное жизненное пространство для ваших питомцев, где они будут проводить большую часть своей жизни.</p><p>Модель легко собирается из 2-х частей (пластикового глубокого поддона и металлической решетки) при помощи боковых зажимов.</p><p>Съемный поддон удобен при замене подстилки для грызунов и чистки клетки.</p><p>Решетка имеет 2 широкие дверцы: фронтальную и верхнюю, чтобы вы могли без усилий контактировать с животным, проводить чистку и обновлять еду в кормушке.</p><p>Обратите внимание: для содержания морских свинок и других мелких грызунов рекомендуется не использовать емкости с закрытыми боковыми стенками типа аквариумов, т.к.</p><p>для здоровья животных важен приток свежего воздуха и его естественная циркуляция, клетка САВИК НЕРО 2 ДЕЛЮКС именно поэтому оборудована решеткой.</p><p>В клетке эргономично организуется пространство при помощи горизонтальной платформы.</p><p>Ее установка образует 2 уровня.</p><p>Внизу морская свинка получает уютный домик, а наверху - обзорную платформу и место для кормления.</p><p>Кроме того, чтобы легкая пластиковая кормушка не опрокинулась при перемещении животного по клетке, на платформе предусмотрено специальное крепление.</p><p>На решетку клетки с наружной стороны навешиваются важные аксессуары для содержания морских свинок: автопоилка и кювета для сена.</p><p>В комплект клетки для морских свинок Savic Nero 2 De Luxe входят:</p><li>металлическая клетка;</li><li>высокий пластиковый поддон;</li><li>платформа из гладкого пластика со ступенями;</li><li>пластиковая миска для корма;</li><li>держатель на клетку для сена;</li><li>автоматическая поилка Biba;</li><li>2 съемные ручки для переноски.</li><p>Габаритные размеры (ШхГхВ): 80х50х47 см.</p><p>Расстояние между прутьями: 25,6 мм.</p><p>Цвет прутьев: темно-синий.</p><p>ОБРАТИТЕ ВНИМАНИЕ! Цвета поддона могут варьироваться.</p><p>В ассортименте: светло-серый, красный, голубой.</p><p>Предварительный выбор при заказе невозможен, т.к.</p><p>конкретный вариант определяется, исходя из наличия на складе.</p><p> <img class=""guide_img"" src=""http://zoobonus.ua/all_tovar_pic/5208_5901~36492_desc.png"" title=""Варианты комплектации клетки для морских свинок, хомяков, песчанок Savic Nero 2 De Luxe"" alt=""Варианты комплектации клетки для морских свинок, хомяков, песчанок Savic Nero 2 De Luxe"" onerror=""this.src=""http://zoobonus.ua/images/main/no_photo~250.png"";""></p>","Купить Клетка Savic Nero 2 Deluxe для морских свинок, 80 х 50 х 47 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Nero 2 Deluxe для морских свинок, 80 х 50 х 47 см купить в Киеве, Днепре, Украине",savic-zb-36492,2085.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523570.jpg,"Клетка Savic Nero 2 Deluxe для морских свинок, 80 х 50 х 47 см",,"Клетка Savic Nero 2 Deluxe для морских свинок, 80 х 50 х 47 см",Товары для грызунов/Клетки для грызунов,simple
129516,"Клетка Savic Nero 3 Deluxe для морских свинок, карликовых кроликов, 100 х 50 х 47 см","<p>Клетка для морских свинок и каликовых кроликов Savic Nero 3 De Luxe - просторное уютное место для вашего питомца.</p><p>Модель легко собирается из 2-х частей (пластикового глубокого поддона и металлической решетки) при помощи боковых зажимов.</p><p>Съемный поддон удобен при замене подстилки для грызунов и чистки клетки.</p><p>Решетка имеет 2 широкие дверцы: фронтальную и верхнюю, чтобы вы могли без усилий контактировать с животным, проводить чистку и обновлять еду в кормушке.</p><p>Обратите внимание: для содержания морских свинок и декоративных карликовых кроликов рекомендуется не использовать емкости с закрытыми боковыми стенками типа аквариумов, т.к.</p><p>для здоровья животных важен приток свежего воздуха и его естественная циркуляция, клетка САВИК НЕРО 3 ДЕЛЮКС именно поэтому оборудована решеткой.</p><p>Внутреннее пространство в клетке эргономично организовано при помощи горизонтальной платформы.</p><p>Ее установка образует 2 уровня.</p><p>Внизу ваш питомец получает уютный домик, а наверху - обзорную платформу и место для кормления.</p><p>На платформе предусмотрено специальное крепление, чтобы зафиксировать пластиковую кормушку от перемещений и переворачивания вашим активным питомцем.</p><p>На решетку клетки с наружной стороны навешиваются важные аксессуары для содержания морских свинок: автопоилка и кювета для сена.</p><p>В комплект клетки для морских свинок Savic Nero 3 De Luxe входят:</p><ul><li>металлическая клетка;</li><li>высокий пластиковый поддон;</li><li>платформа из гладкого пластика со ступенями;</li><li>пластиковая миска для корма;</li><li>держатель на клетку для сена;</li><li>автоматическая поилка Biba;</li><li>2 съемные ручки для переноски.</li></ul><p>Габаритные размеры (ШхГхВ): 100х50х47 см.</p><p>Расстояние между прутьями: 25,6 мм.</p><p>Цвет прутьев: темно-синий.</p><p>ОБРАТИТЕ ВНИМАНИЕ! Цвета поддона могут варьироваться.</p><p>В ассортименте: светло-серый, красный, голубой.</p><p>Предварительный выбор при заказе невозможен, т.к. конкретный вариант определяется, исходя из наличия на складе.</p>","Купить Клетка Savic Nero 3 Deluxe для морских свинок, карликовых кроликов, 100 х 50 х 47 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Nero 3 Deluxe для морских свинок, карликовых кроликов, 100 х 50 х 47 см купить в Киеве, Днепре, Украине",savic-zb-36493,2189.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523571.jpg,"Клетка Savic Nero 3 Deluxe для морских свинок, карликовых кроликов, 100 х 50 х 47 см",,"Клетка Savic Nero 3 Deluxe для морских свинок, карликовых кроликов, 100 х 50 х 47 см",Товары для грызунов/Клетки для грызунов,simple
129518,"Клетка Savic Nero 4 Deluxe для кроликов, серая, 118 х 64,5 х 47 см","<p>Клетка для кроликов Savic Nero 4 De Luxe - безукоризненно организованное безопасное пространство для вашего питомца.</p><p>Модель легко собирается из 2-х частей (пластикового глубокого поддона и металлической решетки) при помощи боковых зажимов.</p><p>Съемный поддон удобен при замене подстилки для грызунов и чистки клетки.</p><p>Решетка имеет 2 широкие дверцы: фронтальную и верхнюю, чтобы вы могли без усилий контактировать с кроликом, проводить чистку и обновлять еду в кормушке.</p><p>Обратите внимание: для содержания декоративных карликовых кроликов рекомендуется не использовать емкости с закрытыми боковыми стенками типа аквариумов, т.к.</p><p>для здоровья животных важен приток свежего воздуха и его естественная циркуляция, клетка САВИК НЕРО 4 ДЕЛЮКС именно поэтому оборудована решеткой.</p><p>Внутреннее пространство в клетке эргономично организовано при помощи горизонтальной платформы.</p><p>Ее установка образует 2 уровня.</p><p>Внизу кролик получает уютный домик, а наверху - обзорную платформу и место для кормления.</p><p>На платформе предусмотрено специальное крепление, чтобы зафиксировать пластиковую кормушку от перемещений и переворачивания вашим активным питомцем.</p><p>На решетку клетки с наружной стороны навешиваются важные аксессуары для содержания грызунов: автопоилка и кювета для сена.</p><p>Клетка достаточно просторна для содержания 2-х морских свинок.</p><p>При этом в домике они могут разместиться вдвоем одновременно.</p><p>В комплект клетки для кроликов Savic Nero 4 De Luxe входят:</p><li>металлическая клетка;</li><li>высокий пластиковый поддон;</li><li>платформа из гладкого пластика со ступенями;</li><li>пластиковая миска для корма;</li><li>держатель на клетку для сена;</li><li>автоматическая поилка Biba;</li><li>2 съемные ручки для переноски.</li><p>Габаритные размеры (ШхГхВ): 118х64,5х47 см.</p><p>Расстояние между прутьями: 25,6 мм.</p><p>Цвет прутьев: серый.</p>","Купить Клетка Savic Nero 4 Deluxe для кроликов, серая, 118 х 64,5 х 47 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Nero 4 Deluxe для кроликов, серая, 118 х 64,5 х 47 см купить в Киеве, Днепре, Украине",savic-zb-36494,3509.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523572.jpg,"Клетка Savic Nero 4 Deluxe для кроликов, серая, 118 х 64,5 х 47 см",,"Клетка Savic Nero 4 Deluxe для кроликов, серая, 118 х 64,5 х 47 см",Товары для грызунов/Клетки для грызунов,simple
129517,"Клетка Savic Nero 4 Deluxe для кроликов, 118 х 64,5 х 47 см","<p>Клетка для кроликов Savic Nero 4 De Luxe - безукоризненно организованное безопасное пространство для вашего питомца.</p><p>Модель легко собирается из 2-х частей (пластикового глубокого поддона и металлической решетки) при помощи боковых зажимов.</p><p>Съемный поддон удобен при замене подстилки для грызунов и чистки клетки.</p><p>Решетка имеет 2 широкие дверцы: фронтальную и верхнюю, чтобы вы могли без усилий контактировать с кроликом, проводить чистку и обновлять еду в кормушке.</p><p>Обратите внимание: для содержания декоративных карликовых кроликов рекомендуется не использовать емкости с закрытыми боковыми стенками типа аквариумов, т.к.</p><p>для здоровья животных важен приток свежего воздуха и его естественная циркуляция, клетка САВИК НЕРО 4 ДЕЛЮКС именно поэтому оборудована решеткой.</p><p>Внутреннее пространство в клетке эргономично организовано при помощи горизонтальной платформы.</p><p>Ее установка образует 2 уровня.</p><p>Внизу кролик получает уютный домик, а наверху - обзорную платформу и место для кормления.</p><p>На платформе предусмотрено специальное крепление, чтобы зафиксировать пластиковую кормушку от перемещений и переворачивания вашим активным питомцем.</p><p>На решетку клетки с наружной стороны навешиваются важные аксессуары для содержания грызунов: автопоилка и кювета для сена.</p><p>Клетка достаточно просторна для содержания 2-х морских свинок.</p><p>При этом в домике они могут разместиться вдвоем одновременно.</p><p>В комплект клетки для кроликов Savic Nero 4 De Luxe входят:</p><li>металлическая клетка;</li><li>высокий пластиковый поддон;</li><li>платформа из гладкого пластика со ступенями;</li><li>пластиковая миска для корма;</li><li>держатель на клетку для сена;</li><li>автоматическая поилка Biba;</li><li>2 съемные ручки для переноски.</li><p>Габаритные размеры (ШхГхВ): 118х64,5х47 см.</p><p>Расстояние между прутьями: 25,6 мм.</p><p>Цвет прутьев: серый.</p>","Купить Клетка Savic Nero 4 Deluxe для кроликов, 118 х 64,5 х 47 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Nero 4 Deluxe для кроликов, 118 х 64,5 х 47 см купить в Киеве, Днепре, Украине",savic-zb-45045,3509.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523573.jpg,"Клетка Savic Nero 4 Deluxe для кроликов, 118 х 64,5 х 47 см",,"Клетка Savic Nero 4 Deluxe для кроликов, 118 х 64,5 х 47 см",Товары для грызунов/Клетки для грызунов,simple
129223,"Клетка Savic Rody Cavia для морских свинок, желтая, 70 х 45 х 31 см","<p>Savic Rody Cavia - компактная клетка для морских свинок или крупных крыс.</p><p>Состоит из 2-х частей: нижнего поддона из непрозрачного пластика и верхней прозрачной части с металлической решетчатой &laquo;крышей&raquo;, которая одновременно служит дверцей.</p><p>Конструкция легко собирается и разбирается при помощи защелок, что удобно для чистки клетки.</p><p>Высокий поддон клетки позволяет насыпать достаточно подстилки, чтобы вашему питомцу было комфортно.</p><p>Стойка для сена помогает правильно организовать пространство, специально отделив часть поддона для основного рациона травоядного грызуна - свежего сена.</p><p>При этом в поддоне останется достаточно места для кормушки и домика для морской свинки</p><p>Комплектация: клетка, стойка для сена и автопоилка на 500 мл.</p><p>Расстояние между прутьев на верхней решетке: 23 мм.</p><p>Габаритные размеры (ШхГхВ): 70х45х31 см.</p>","Купить Клетка Savic Rody Cavia для морских свинок, желтая, 70 х 45 х 31 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Cavia для морских свинок, желтая, 70 х 45 х 31 см купить в Киеве, Днепре, Украине",savic-zb-38805,1590.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523596.jpg,"Клетка Savic Rody Cavia для морских свинок, желтая, 70 х 45 х 31 см",,"Клетка Savic Rody Cavia для морских свинок, желтая, 70 х 45 х 31 см",Товары для грызунов/Клетки для грызунов,simple
129224,"Клетка Savic Rody Cavia для морских свинок, черная, 70 х 45 х 31 см","<p>Savic Rody Cavia - компактная клетка для морских свинок или крупных крыс.</p><p>Состоит из 2-х частей: нижнего поддона из непрозрачного пластика и верхней прозрачной части с металлической решетчатой &laquo;крышей&raquo;, которая одновременно служит дверцей.</p><p>Конструкция легко собирается и разбирается при помощи защелок, что удобно для чистки клетки.</p><p>Высокий поддон клетки позволяет насыпать достаточно подстилки, чтобы вашему питомцу было комфортно.</p><p>Стойка для сена помогает правильно организовать пространство, специально отделив часть поддона для основного рациона травоядного грызуна - свежего сена.</p><p>При этом в поддоне останется достаточно места для кормушки и домика для морской свинки</p><p>Комплектация: клетка, стойка для сена и автопоилка на 500 мл.</p><p>Расстояние между прутьев на верхней решетке: 23 мм.</p><p>Габаритные размеры (ШхГхВ): 70х45х31 см.</p>","Купить Клетка Savic Rody Cavia для морских свинок, черная, 70 х 45 х 31 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Cavia для морских свинок, черная, 70 х 45 х 31 см купить в Киеве, Днепре, Украине",savic-zb-38926,1590.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523597.jpg,"Клетка Savic Rody Cavia для морских свинок, черная, 70 х 45 х 31 см",,"Клетка Savic Rody Cavia для морских свинок, черная, 70 х 45 х 31 см",Товары для грызунов/Клетки для грызунов,simple
129225,"Клетка Savic Rody Hamster для хомяков, голубая, 55 х 39 х 26 см","<p>Прозрачная, очень удобная для наблюдения за животными, клетка-террариум.</p><p>Подходит для хомяков и мышей.</p><p>Легко собирается, без использования каких-либо инструментов.</p><p>Клетка изготовлена из качественного полированного пластика.</p><p>Верхняя часть крепится на защелки, легко снимается для уборки клетки.</p><p>Конструкция клетки предотвращает рассыпание подстилки вокруг клетки, препятствует распространению запаха.</p><p>Решетчатые дверцы обеспечивают оптимальную вентиляцию.</p><p>Дверцы плотно закрываются.Клетка полностью укомплектована всем необходимым и готова к использованию.</p><p>Комплект состоит из: домика-платформы с лесенкой, ясли для сена, кормушка, поилка, колесо для бега.</p>","Купить Клетка Savic Rody Hamster для хомяков, голубая, 55 х 39 х 26 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Hamster для хомяков, голубая, 55 х 39 х 26 см купить в Киеве, Днепре, Украине",savic-zb-38319,1156.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523598.jpg,"Клетка Savic Rody Hamster для хомяков, голубая, 55 х 39 х 26 см",,"Клетка Savic Rody Hamster для хомяков, голубая, 55 х 39 х 26 см",Товары для грызунов/Клетки для грызунов,simple
129227,"Клетка Savic Rody Rabbit для кроликов, голубая, 96 х 50 х 35 см","<p>Клетка для кроликов очень удобна в использовании и уходе.</p><p>Легко собирается, без использования каких-либо инструментов.</p><p>Клетка изготовлена из качественного полированного пластика.</p><p>Верхняя часть фиксируется защелками.</p><p>Клетка легко разбирается и это позволяет произвести быструю и качественную уборку территории вашего питомца.</p><p>Конструкция клетки препятствует рассыпанию подстилки вокруг клетки.</p><p>Металлическая решетка наверху клетки обеспечивает достаточную вентиляцию.</p><p>Дверка плотно закрывается.</p>","Купить Клетка Savic Rody Rabbit для кроликов, голубая, 96 х 50 х 35 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Rabbit для кроликов, голубая, 96 х 50 х 35 см купить в Киеве, Днепре, Украине",savic-zb-36486,2701.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523599.jpg,"Клетка Savic Rody Rabbit для кроликов, голубая, 96 х 50 х 35 см",,"Клетка Savic Rody Rabbit для кроликов, голубая, 96 х 50 х 35 см",Товары для грызунов/Клетки для грызунов,simple
129226,"Клетка Savic Rody Rabbit для кроликов, белая, 96 х 50 х 35 см","<p>Клетка для кроликов очень удобна в использовании и уходе.</p><p>Легко собирается, без использования каких-либо инструментов.</p><p>Клетка изготовлена из качественного полированного пластика.</p><p>Верхняя часть фиксируется защелками.</p><p>Клетка легко разбирается и это позволяет произвести быструю и качественную уборку территории вашего питомца.</p><p>Конструкция клетки препятствует рассыпанию подстилки вокруг клетки.</p><p>Металлическая решетка наверху клетки обеспечивает достаточную вентиляцию.</p><p>Дверка плотно закрывается.</p>","Купить Клетка Savic Rody Rabbit для кроликов, белая, 96 х 50 х 35 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Rabbit для кроликов, белая, 96 х 50 х 35 см купить в Киеве, Днепре, Украине",savic-zb-37004,2701.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523600.jpg,"Клетка Savic Rody Rabbit для кроликов, белая, 96 х 50 х 35 см",,"Клетка Savic Rody Rabbit для кроликов, белая, 96 х 50 х 35 см",Товары для грызунов/Клетки для грызунов,simple
129221,"Домик Savic Rody Iglo для кроликов, пластик, 30,5 х 19,5 х 16,5 см","<p>Маленький домик-убежище для кроликов, морских свинок.</p><p>Домик изготовлен из экологически чистого прочного пластика, который не впитывает посторонние запахи.</p>","Купить Домик Savic Rody Iglo для кроликов, пластик, 30,5 х 19,5 х 16,5 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Домик Savic Rody Iglo для кроликов, пластик, 30,5 х 19,5 х 16,5 см купить в Киеве, Днепре, Украине",savic-zb-36588,170.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523601.jpg,"Домик Savic Rody Iglo для кроликов, пластик, 30,5 х 19,5 х 16,5 см",,"Домик Savic Rody Iglo для кроликов, пластик, 30,5 х 19,5 х 16,5 см",Товары для грызунов/Клетки для грызунов,simple
129235,"Клетка Savic Rody Metro Deluxe для хомяков, 55 х 39 х 26 см","<p>Прозрачная, очень удобная для наблюдения за животными, клетка для хомяков, мышей, песчанок и других мелких грызунов.</p><p>Конструкция клетки предотвращает рассыпание подстилки вокруг клетки, препятствует распространению запаха.</p><p>Решетчатые дверцы обеспечивают оптимальную вентиляцию.</p><p>В комплект поставки входит игровой туннель, платформа, беговое колесо, мисочка для корма, поилка.</p>","Купить Клетка Savic Rody Metro Deluxe для хомяков, 55 х 39 х 26 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Metro Deluxe для хомяков, 55 х 39 х 26 см купить в Киеве, Днепре, Украине",savic-zb-37002,1750.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523602.jpg,"Клетка Savic Rody Metro Deluxe для хомяков, 55 х 39 х 26 см",,"Клетка Savic Rody Metro Deluxe для хомяков, 55 х 39 х 26 см",Товары для грызунов/Клетки для грызунов,simple
129236,"Клетка Savic Rody Hamster Basic для хомяков, 55 х 39 х 26 см","<p>Прозрачная, очень удобная для наблюдения за животными, клетка для хомяков, мышей, песчанок и других мелких грызунов.</p><p>Конструкция клетки предотвращает рассыпание подстилки вокруг клетки, препятствует распространению запаха.</p><p>Решетчатые дверцы обеспечивают оптимальную вентиляцию.</p>","Купить Клетка Savic Rody Hamster Basic для хомяков, 55 х 39 х 26 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Rody Hamster Basic для хомяков, 55 х 39 х 26 см купить в Киеве, Днепре, Украине",savic-zb-36465,827.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523604.jpg,"Клетка Savic Rody Hamster Basic для хомяков, 55 х 39 х 26 см",,"Клетка Savic Rody Hamster Basic для хомяков, 55 х 39 х 26 см",Товары для грызунов/Клетки для грызунов,simple
129234,"Клетка Savic Spelos Metro для хомяков и мышей, 42,5 х 38 х 24 см","<p>Прозрачная, очень удобная для наблюдения за животными клетка для хомяков, мышей.</p><p>Легко собирается, без использования каких-либо инструментов.</p><p>Клетка изготовлена из качественного полированного пластика.</p><p>Верхняя часть крепится на защелки, легко снимается для уборки клетки.</p><p>Конструкция клетки предотвращает рассыпание подстилки вокруг клетки, препятствует распространению запаха.</p><p>Решетчатые дверцы обеспечивают оптимальную вентиляцию.</p><p>Дверцы плотно закрываются.</p><p>В комплект входят аксессуары: беговое колесо, игровой туннель, кормушка, поилка.</p>","Купить Клетка Savic Spelos Metro для хомяков и мышей, 42,5 х 38 х 24 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Spelos Metro для хомяков и мышей, 42,5 х 38 х 24 см купить в Киеве, Днепре, Украине",savic-zb-36463,1181.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523611.jpg,"Клетка Savic Spelos Metro для хомяков и мышей, 42,5 х 38 х 24 см",,"Клетка Savic Spelos Metro для хомяков и мышей, 42,5 х 38 х 24 см",Товары для грызунов/Клетки для грызунов,simple
129237,"Домик спутник Savic Sputnik для грызунов, пластик, 21,5 х 21,5 х 12,5 см","<p>Особенностью этого домика есть то, что крепить его можно как к потолку клетки , так и ставить на дно клетки.</p><p>Домик изготовлен из экологически чистого прочного материала, который не впитывает посторонние запахи.</p>","Купить Домик спутник Savic Sputnik для грызунов, пластик, 21,5 х 21,5 х 12,5 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Домик спутник Savic Sputnik для грызунов, пластик, 21,5 х 21,5 х 12,5 см купить в Киеве, Днепре, Украине",savic-zb-36608,88.0000,2,https://zoocomplex.com.ua/image/catalog/product-42523613.jpg,"Домик спутник Savic Sputnik для грызунов, пластик, 21,5 х 21,5 х 12,5 см",,"Домик спутник Savic Sputnik для грызунов, пластик, 21,5 х 21,5 х 12,5 см",Товары для грызунов/Клетки для грызунов,simple
127663,"Домик спутник Savic Sputnik для грызунов, пласти, 29 х 26 х 19 см","<p>Особенностью этого домика есть то, что крепить его можно как к потолку клетки , так и ставить на дно клетки.</p><p>Домик изготовлен из экологически чистого прочного материала, который не впитывает посторонние запахи.</p>","Купить Домик спутник Savic Sputnik для грызунов, пласти, 29 х 26 х 19 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Домик спутник Savic Sputnik для грызунов, пласти, 29 х 26 х 19 см купить в Киеве, Днепре, Украине",savic-zb-37553,189.0000,1,https://zoocomplex.com.ua/image/catalog/product-42523614.jpg,"Домик спутник Savic Sputnik для грызунов, пласти, 29 х 26 х 19 см",,"Домик спутник Savic Sputnik для грызунов, пласти, 29 х 26 х 19 см",Товары для грызунов/Клетки для грызунов,simple
129524,"Клетка Savic Freddy 2 для хорьков и декоративных крыс, 80 х 50 х 63 см","<p>Уютная клетка для хорьков, крыс, шиншилл, фреток имеет металлические прутья и пластиковый поддон.</p><p>Легкая сборка без инструментов.</p><p>Верх клетки крепится с двух сторон защелками и легко снимается, когда клетку необходимо убрать.</p><p>Оснащена всеми необходимыми аксессуарами.</p><p>В комплект входят аксессуары: пластиковая платформа, лесенка, миска для корма из нержавеющей стали, гамак, поилка и туалет.</p>","Купить Клетка Savic Freddy 2 для хорьков и декоративных крыс, 80 х 50 х 63 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Freddy 2 для хорьков и декоративных крыс, 80 х 50 х 63 см купить в Киеве, Днепре, Украине",savic-zb-38954,4168.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523629.jpg,"Клетка Savic Freddy 2 для хорьков и декоративных крыс, 80 х 50 х 63 см",,"Клетка Savic Freddy 2 для хорьков и декоративных крыс, 80 х 50 х 63 см",Товары для грызунов/Клетки для грызунов,simple
129510,"Клетка Savic Hamster Heaven Metro для хомяков, 80 х 50 х 50 см","<p>Клетка для хомяков с металлическими прутьями темно-синего цвета и пластиковым дном.</p><p>В комплект входят: труба-туннель, кормушка, колесо для бега для хомяков, домик, поилка.</p>","Купить Клетка Savic Hamster Heaven Metro для хомяков, 80 х 50 х 50 см в зоомагазине ZOOcomplex. Звоните ☎️ (067) 634-51-39, (050) 421-54-94. Доставка в Киев, Днепр, Одессу, Харьков, Львов","Клетка Savic Hamster Heaven Metro для хомяков, 80 х 50 х 50 см купить в Киеве, Днепре, Украине",savic-zb-36480,3741.0000,0,https://zoocomplex.com.ua/image/catalog/product-42523632.jpg,"Клетка Savic Hamster Heaven Metro для хомяков, 80 х 50 х 50 см",,"Клетка Savic Hamster Heaven Metro для хомяков, 80 х 50 х 50 см",Товары для грызунов/Клетки для грызунов,simple
